pathos_transaction_id,id,client_transaction_id,client_transaction_date,message_desc,analysis_completed,q5a_1,q5a_2,q5a_3,q5a_4,q5a_5,q5a_6,q5a_7,q5a_8,q5a_9,q5a_10,q5b_1,q5b_2,q5b_3,q5b_4,q5b_5,q5b_6,q5b_7,q5b_8,q5b_9,q6_1,q6_2,q6_3,q6_4,q6_5,q6_6,q6_7,q6_8,q6_9,q6_10,q6_11,q8a_1,q8a_2,q8a_3,q8a_4,q8a_5,q8a_6,q8a_7,q8a_8,q8a_9,q8b_1,q8b_2,q8b_3,q8b_4,q8b_5,q8b_6,q8c_1,q8c_2,q8c_3,q8c_4,q8c_5,q8c_6,q8d_1,q8d_2,q8d_3,q8d_4,q8d_5,q8e_1,q8e_2,q8e_3,q8e_4,q8f_1,q8f_2,q8f_3,q8f_4,q8f_5,q8f_6,q8f_7,q8f_8,q8g_1,q8g_2,q8g_3,q8g_4,q8g_5,q8g_6,q8g_7,q8g_8,q8g_9,q5_01,q5_02,q5_03,q5_04,q5_05,q5_06,q5_07,q5_08,q5_09,q5_10,q5_11,q5_12,q5_13,q5_14,q5_15,q5_16,q5_17,q5_18,q6_01,q6_02,q6_03,q6_04,q6_05,q6_06,q6_07,q6_08,q6_09,q8a_01,q8a_02,q8a_03,q8a_04,q8a_05,q8a_06,q8b_01,q8b_02,q8b_03,q8b_04,q8b_05,q8b_06,q8c_01,q8c_02,q8c_03,q8c_04,q8c_05,q8d_01,q8d_02,q8d_03,q8d_04,q8d_05,q8e_01,q8e_02,q8e_03,q8e_04,q8f_01,q8f_02,q8f_03,q8f_04,q8f_05,q8f_06,q8f_07,q8g_01,q8g_02,q8g_03,q8g_04,q8g_05,q8g_06,q8g_07,gender_id,age_id,occupation_id,income_id,location,location_id,reviews,q8a_11,q8a_10,q6l,q6k,q6j,q6g,q6f,q6e,q6d,q6c,q5br,q5bq,q5bp,q5bl,q5bk,q5bj,q5ai,q5ah,q5ag,q5af,q5ae,q5ad,q5ac,q5ab,q5aa,pathos_ref_prd_rel_unique_id,time_id,channel_id,country_id,year,version_id,all_pathos,emotions_surprised_score,emotions_happy_score,emotions_excited_score,emotions_sad_score,emotions_disgust_score,emotions_angry_score,emotions_fear_score,emotions_frustration_score,drivers_personalization_score,drivers_positivity_score,drivers_well_being_score,drivers_exciting_score,drivers_belonging_score,drivers_sustainability_score,drivers_security_score,drivers_convenience_score,drivers_care_score,drivers_timeliness_score,drivers_respect_score,drivers_knowledge_score,drivers_fairness_score,drivers_channel_satisfaction_score,drivers_outcome_score,drivers_communication_score,drivers_ease_of_access_score,drivers_future_issues_score,drivers_competence_score,drivers_extra_mile_score,drivers_waiting_time_score,drivers_appeal_score,drivers_preferred_chanel_score,drivers_freshness_score,drivers_trust_score,drivers_regret_score,drivers_relationship_score,drivers_innovative_score,drivers_value_for_money_score,drivers_packaging_score,behaviour_enablerl_positive_score,behaviour_qual_positive_comments,behaviour_enablerl_negative_score,behaviour_qual_negative_comments,behaviour_score,positive_score_by_weights,negative_score_by_weights,date,created_on,created_by,updated_on,updated_by
884,"17971748.0",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"701.0","805.0",,,,"77013.0",Dure d attendre moins long.,,,"4.0","3.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0",,,,,,,,,,,"810010.0","55002.0",,,"17994.0",,"0.0000900000013643876","0.00554999988526106","0.000180000002728775","0.291170001029968","0.00000999999974737875","0.68419998884201","0.000569999974686652","0.00212000007741153","0.00001","0.00273000006563962","0.00001","0.00001","0.00001","0.00001","0.0000199999994947575","0","0","0.00304000009782612","0","0","0","0","0.00863000005483627","0.00142999994568527","0.000289999996311963","0.00001","0","0.00001","0.0193799994885921","0.00001","0.00001","0.00001","0.243159994482994","0.00001","0.00001","0.4307000041008","0.00001","0.00001","0.0019","",-0.1956,"",-1,"0.00285599994385848",-0.802710989300613,,2021-06-21 12:55:10.95815+00,System,2021-06-21 12:55:10.95815+00,System
885,"17970822.0",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"702.0","806.0",,,,"77013.0",sample on filling application entry. ~improve website outage/time out and has to start over again at different time,,,"3.0","6.0","6.0","4.0","4.0","6.0","4.0","6.0","4.0","6.0","6.0","6.0","6.0","4.0",,,,,,,,,,,"810010.0","55001.0",,,"17994.0",,"0.000569999974686652","0.0261499993503094","0.000190000006114133","0.262749999761581","0","0.642669975757599","0.000269999989541247","0.00812000036239624","0.00001","0.153860002756119","0.00001","0.00001","0.00001","0.00001","0.343760013580322","0.0187699999660254","0","0.180899992585182","0.0075199999846518","0.00836999993771315","0","0.00246999994851649","0.174600005149841","0.303250014781952","0.0000900000013643876","0.00001","0.011850000359118","0.00001","0.062049999833107","0.00001","0.00001","0.00001","0","0.00001","0.00001","0.0011800000211224","0.00001","0.00001","0.009",again,-0.1828,different,-1,"0.0134929996580468",-0.754427975945873,,2021-06-21 12:55:10.95815+00,System,2021-06-21 12:55:10.95815+00,System
886,"17972372.0",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"701.0","802.0",,,,"77013.0",Maybe shorter wait time and faster service.,,,"6.0","5.0","6.0","5.0","5.0","6.0","4.0","6.0","6.0","2.0","6.0","5.0","5.0","5.0",,,,,,,,,,,"810010.0","55001.0",,,"17994.0",,"0.000039999998989515","0.00282999989576638","0.0000199999994947575","0.174459993839264","0","0.855960011482239","0.000150000007124618","0.00161999999545515","0.00001","0.00187000003643334","0.00001","0.00001","0.00001","0.00001","0.00014000000373926","0.00047999998787418","0.000269999989541247","0.000690000015310943","0.00000999999974737875","0","0","0.0000499999987368938","0.00130999996326864","0.000650000001769513","0.00031999999191612","0.00001","0","0.00001","0.0335999988019466","0.00001","0.00001","0.00001","0","0.00001","0.00001","0.890290021896362","0.00001","0.00001","0.001","shorter, faster",-0.2064,"wait time, shorter wait",-1,"0.00144499994712532",-0.927130009018583,,2021-06-21 12:55:10.95815+00,System,2021-06-21 12:55:10.95815+00,System
887,"17972775.0",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"701.0","802.0",,,,"77013.0",REFGRE,,,"5.0","6.0","4.0","3.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0","5.0",,,,,,,,,,,"810010.0","55004.0",,,"17994.0",,"0.0151300001889467","0.120080001652241","0.152319997549057","0.289600014686584","0.00216999999247491","0.159089997410774","0.188339993357658","0.202759996056557","0.00001","0.0761599987745285","0.00001","0.00001","0.00001","0.00001","0.0491399988532066","0.0152200004085898","0","0.0714899972081184","0.00107999995816499","0","0","0.000199999994947575","0.125060006976128","0.202340006828308","0.000199999994947575","0.00001","0.00158999999985099","0.00001","0.302109986543655","0.00001","0.00001","0.00001","0","0.00001","0.00001","0.00300000002607703","0.00001","0.00001","0.0958","",-0.1684,"",-0.5,"0.0858630007132888",-0.551226996141486,,2021-06-21 12:55:10.95815+00,System,2021-06-21 12:55:10.95815+00,System
888,"17971847.0",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"701.0","803.0",,,,"77013.0",It was pretty much the most perfect experience with dealing with Canada Post. I walked in handed them the package they took it done. And all the whole thing took less than a minute..,,,"6.0","6.0","6.0","4.0","6.0","6.0","6.0","6.0","4.0","3.0","4.0","3.0","3.0","3.0",,,,,,,,,,,"810010.0","55004.0",,,"17994.0",,"0.991450011730194","0.0145199997350574","0.0000199999994947575","0.00243999995291233","0.00000999999974737875","0.000660000019706786","0.00000999999974737875","0.000230000005103648","0.00001","0.183550000190735","0.00001","0.00001","0.00001","0.00001","0.0065700002014637","0.00328999990597367","0","0.195800006389618","0.000199999994947575","0","0","0","0.463330000638962","0.28889998793602","0.00203000009059906","0.00001","0.00023999999393709","0.00001","0.0920500010251999","0.00001","0.00001","0.00001","0","0.00001","0.00001","0.139060005545616","0.00001","0.00001","0.3353","all, experience, perfect, less",-0.0007,less,1,"0.701277008078614",-0.00183100000467675,,2021-06-21 12:55:10.95815+00,System,2021-06-21 12:55:10.95815+00,System
889,"17971975.0",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"702.0","805.0",,,,"77013.0",Updated information right on the first page.,,,"6.0","5.0","6.0","4.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","3.0",,,,,,,,,,,"810010.0","55001.0",,,"17994.0",,"0.559029996395111","0.11421000212431","0.00112999998964369","0.0600700005888939","0.0000199999994947575","0.0200800001621246","0.0000700000018696301","0.023709999397397","0.00001","0.00364000000990927","0.00001","0.00001","0.00001","0.00001","0.00205000001005828","0.0040799998678267","0.0026700000744313","0.00000999999974737875","0","0","0","0.996999979019165","0.000119999996968545","0.00000999999974737875","0.00193999998737127","0.00001","0","0.00001","0.00000999999974737875","0.00001","0.00001","0.00001","0","0.00001","0.00001","0.00023999999393709","0.00001","0.00001","0.2248","right, first, updated",-0.0208,"","0.5","0.448538998537697",-0.063127999916469,,2021-06-21 12:55:10.95815+00,System,2021-06-21 12:55:10.95815+00,System
890,"17972399.0",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"702.0","805.0",,,,"77013.0","Au lieu de recevoir ma carte papier par la poste, ce serait intΘressant d'avoir le choix de tΘlΘcharger ma carte sur mon cellulaire",,,"6.0","4.0","6.0","4.0","3.0","6.0","6.0","6.0","6.0","6.0","6.0","4.0","5.0","6.0",,,,,,,,,,,"810010.0","55001.0",,,"17994.0",,"0.0203399993479252","0.0134899998083711","0.706130027770996","0.0613400004804134","0.00761000020429492","0.108060002326965","0.0139699997380376","0.028999999165535","0.00001","0.00992000009864569","0.00001","0.00001","0.00001","0.00001","0.000410000007832423","0.0016499999910593","0","0.0016499999910593","0","0","0","0","0.0645899996161461","0.0162000004202127","0.00000999999974737875","0.00001","0","0.00001","0.000380000012228265","0.00001","0.00001","0.00001","0","0.00001","0.00001","0.883979976177216","0.00001","0.00001","0.2467","",-0.044,"","0.5","0.0915960022248328",-0.167983001796529,,2021-06-21 12:55:10.95815+00,System,2021-06-21 12:55:10.95815+00,System
891,"17969129.0",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"701.0","802.0",,,,"77013.0",Well I called EI services to see how many weeks I had left on my claim. It can be a little laborious getting through the menus and picking the right one because the language isn't perfectly clear. So perhaps more clear sentences and such would be a good idea and would improve the service.,,,"6.0","6.0","6.0","4.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","5.0","6.0","6.0",,,,,,,,,,,"810010.0","55002.0",,,"17994.0",,"0.00197000009939075","0.0723899975419044","0.000920000020414591","0.258839994668961","0.000110000000859145","0.607209980487823","0.00130999996326864","0.0627600029110909","0.00001","0.2673299908638","0.00001","0.00001","0.00001","0.00001","0.0259899999946356","0.0965500026941299","0.000609999988228083","0.142570003867149","0.00841000024229288","0.00384999997913837","0","0.00588000006973743","0.204840004444122","0.201100006699562","0.00732999993488193","0.00001","0.00282999989576638","0.00001","0.0269099995493889","0.00001","0.00001","0.00001","0","0.00001","0.00001","0.00965000037103891","0.00001","0.00001","0.0251","well, little, right, good idea, perfectly, more clear, improve",-0.186,little,-1,"0.0376659988425672",-0.761794980662671,,2021-06-21 12:55:10.95815+00,System,2021-06-21 12:55:10.95815+00,System
892,"17968661.0",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"701.0","802.0",,,,"77013.0",Easier to find information,,,"6.0","4.0","2.0","5.0","4.0","6.0","2.0","1.0","4.0","2.0","2.0","4.0","3.0","4.0",,,,,,,,,,,"810010.0","55001.0",,,"17994.0",,"0.000660000019706786","0.0171600002795458","0.00234999996609986","0.320780009031296","0.000110000000859145","0.625490009784698","0.000880000006873161","0.0686400011181831","0.00001","0.0000199999994947575","0.00001","0.00001","0.00001","0.00001","0.00000999999974737875","0.00036000000545755","0","0.00874000042676926","0.974510014057159","0","0","0.000579999992623925","0.0000199999994947575","0.000560000014957041","0","0.00001","0","0.00001","0","0.00001","0.00001","0.00001","0","0.00001","0.00001","0","0.00001","0.00001","0.0067",easier,-0.2032,find,-1,"0.00927700015017763",-0.809297014296317,,2021-06-21 12:55:10.95815+00,System,2021-06-21 12:55:10.95815+00,System
893,"17972089.0",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"701.0","804.0",,,,"77013.0",potentially have an online option for initial contact to minimize the details of my personal information prior to discussing the details of the issue.,,,"6.0","6.0","6.0","4.0","6.0","5.0","6.0","4.0","5.0","6.0","6.0","6.0","4.0","6.0",,,,,,,,,,,"810010.0","55004.0",,,"17994.0",,"0.000339999998686835","0.00641999999061227","0.00015999999595806","0.22605000436306","0.0000299999992421363","0.836719989776611","0.00036000000545755","0.0054500000551343","0.00001","0.134409993886948","0.00001","0.00001","0.00001","0.00001","0.0366000011563301","0.501550018787384","0.0000299999992421363","0.125229999423027","0.014580000191927","0.0000199999994947575","0","0.00453000003471971","0.137549996376038","0.123290002346039","0.000429999985499308","0.00001","0.495029985904694","0.00001","0.141149997711182","0.00001","0.00001","0.00001","0","0.00001","0.00001","0.000509999983478338","0.00001","0.00001","0.0023",potentially,-0.2137,issue,-1,"0.00346399999398272",-0.931730991568838,,2021-06-21 12:55:10.95815+00,System,2021-06-21 12:55:10.95815+00,System
114,"87964493.0",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"701.0","806.0",,,,"77002.0",Nothing,,,"6.0","6.0","6.0","5.0","6.0","5.0","6.0","6.0","5.0","6.0","6.0","6.0","5.0","6.0",,,,,,,,,,,"810010.0","55005.0",,,"17994.0",,"0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001",,,,,,,,,2021-06-21 12:55:10.95815+00,System,2021-06-21 12:55:10.95815+00,System
108,"87897318.0",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"702.0","804.0",,,,"77002.0",No,,,"6.0","6.0","3.0","5.0","6.0","6.0","6.0","5.0","6.0","5.0","6.0","5.0","4.0","6.0",,,,,,,,,,,"810010.0","55005.0",,,"17994.0",,"0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001",,,,,,,,,2021-06-21 12:55:10.95815+00,System,2021-06-21 12:55:10.95815+00,System
894,"17973562.0",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"701.0","804.0",,,,"77013.0",the online portal to register to work correctly and not to have to wait on hold for over an hour to speak to someone,,,"6.0","6.0","6.0","4.0","5.0","6.0","6.0","6.0","6.0","6.0","5.0","6.0","6.0","4.0",,,,,,,,,,,"810010.0","55001.0",,,"17994.0",,"0.000899999984540045","0.00627999985590577","0.00052000000141561","0.22333000600338","0.000190000006114133","0.822080016136169","0.000250000011874363","0.0113399997353554","0.00001","0.010499999858439","0.00001","0.00001","0.00001","0.00001","0.0127499997615814","0.0101699996739626","0.00000999999974737875","0.00663000019267201","0.000130000000353903","0.0000599999984842725","0","0.000920000020414591","0.00732999993488193","0.00410000002011657","0.000250000011874363","0.00001","0","0.00001","0.00546000013127923","0.00001","0.00001","0.00001","0","0.00001","0.00001","0.934819996356964","0.00001","0.00001","0.0026","",-0.2114,"on hold, wait",-1,"0.00382199991727248",-0.920729018335987,,2021-06-21 12:55:10.95815+00,System,2021-06-21 12:55:10.95815+00,System
895,"17974882.0",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"702.0","804.0",,,,"77013.0",It could not have been,,,"6.0","5.0","6.0","1.0","6.0","4.0","6.0","6.0","5.0","4.0","5.0","5.0","5.0","4.0",,,,,,,,,,,"810010.0","55001.0",,,"17994.0",,"0.00702999997884035","0.179210007190704","0.096160002052784","0.484890013933182","0.000369999994290993","0.110770002007484","0.0276900008320808","0.0569300018250942","0.00001","0.0807999968528748","0.00001","0.00001","0.00001","0.00001","0.00870000012218952","0.00383999990299344","0","0.0593999996781349","0.0000700000018696301","0.00000999999974737875","0","0","0.211889997124672","0.251599997282028","0.0000900000013643876","0.00001","0.00000999999974737875","0.00001","0.0395799987018108","0.00001","0.00001","0.00001","0","0.00001","0.00001","0.0148000000044703","0.00001","0.00001","0.0941","",-0.1361,could not,-0.5,"0.104142003785819",-0.367069009537227,,2021-06-21 12:55:10.95815+00,System,2021-06-21 12:55:10.95815+00,System
896,"17969860.0",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"701.0","805.0",,,,"77013.0",not sure - was okay,,,"6.0","5.0","5.0","5.0","6.0","6.0","6.0","6.0","5.0","5.0","5.0","5.0","4.0","4.0",,,,,,,,,,,"810010.0","55001.0",,,"17994.0",,"0.0467800013720989","0.554130017757416","0.00741000007838011","0.318850010633469","0.000039999998989515","0.0571600012481213","0.00028000000747852","0.0245999991893768","0.00001","0.211160004138947","0.00001","0.00001","0.00001","0.00001","0.0264599993824959","0.00423000007867813","0","0.0800999999046326","0.0000700000018696301","0.00000999999974737875","0","0.0000499999987368938","0.320749998092651","0.293909996747971","0.00158999999985099","0.00001","0.00170999998226762","0.00001","0.0518199987709522","0.00001","0.00001","0.00001","0","0.00001","0.00001","0.00212999992072582","0.00001","0.00001","0.2028","",-0.0802,not sure,"0.5","0.310552009847015",-0.204568004856992,,2021-06-21 12:55:10.95815+00,System,2021-06-21 12:55:10.95815+00,System
897,"17974226.0",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"701.0","805.0",,,,"77013.0",I have no complaints,,,"6.0","5.0","6.0","4.0","6.0","6.0","6.0","6.0","6.0","2.0","6.0","6.0","6.0","3.0",,,,,,,,,,,"810010.0","55001.0",,,"17994.0",,"0.159209996461868","0.452490001916885","0.0108899995684624","0.277300000190735","0.000230000005103648","0.0983700007200241","0.00153999996837229","0.0298100002110004","0.00001","0.119699999690056","0.00001","0.00001","0.00001","0.00001","0.0224500000476837","0.145480006933212","0","0.0417300015687943","0.000269999989541247","0","0","0.000939999998081475","0.152820006012917","0.220540001988411","0.000300000014249235","0.00001","0.0176100004464388","0.00001","0.0795100033283234","0.00001","0.00001","0.00001","0","0.00001","0.00001","0.00031999999191612","0.00001","0.00001","0.2075",no complaints,-0.0815,"","0.5","0.338780998438597",-0.234177000948694,,2021-06-21 12:55:10.95815+00,System,2021-06-21 12:55:10.95815+00,System
898,"17971786.0",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"702.0","806.0",,,,"77013.0","It took some time,as everything was not that clear. The site can be improved.",,,"6.0","5.0","6.0","5.0","6.0","6.0","6.0","6.0","6.0","6.0","6.0","5.0","5.0","4.0",,,,,,,,,,,"810010.0","55001.0",,,"17994.0",,"0.429040014743805","0.312530010938644","0.00109999999403954","0.0351000018417835","0.000199999994947575","0.0124099999666214","0.000509999983478338","0.00872000027447939","0.00001","0.0719899982213974","0.00001","0.00001","0.00001","0.00001","0.538959980010986","0.0185899995267391","0","0.0544500015676022","0.000419999996665865","0.00107999995816499","0","0.00750999990850687","0.0722599998116493","0.0913999974727631","0.0000199999994947575","0.00001","0.00460000010207295","0.00001","0.0246300008147955","0.00001","0.00001","0.00001","0","0.00001","0.00001","0.000809999997727573","0.00001","0.00001","0.2476","everything, improved",-0.0114,"","0.5","0.45670301578939",-0.0338320009104791,,2021-06-21 12:55:10.95815+00,System,2021-06-21 12:55:10.95815+00,System
899,"17975667.0",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"701.0","802.0",,,,"77013.0",Rien en particulier~,,,"4.0","4.0","4.0","5.0","5.0","4.0","5.0","5.0","4.0","4.0","6.0","5.0","5.0","3.0",,,,,,,,,,,"810010.0","55005.0",,,"17994.0",,"0.0385899990797043","0.0822599977254868","0.138410001993179","0.393599987030029","0.000869999988935888","0.148460000753403","0.0347199998795986","0.100299999117851","0.00001","0.00216999999247491","0.00001","0.00001","0.00001","0.00001","0.00014000000373926","0.00007999999797903","0","0.00349000003188848","0","0","0","0","0.00686000008136034","0.00292000011540949","0.0000700000018696301","0.00001","0","0.00001","0.221949994564056","0.00001","0.00001","0.00001","0","0.00001","0.00001","0.502210021018982","0.00001","0.00001","0.0864","",-0.1356,"",-0.5,"0.0819839984178543",-0.407406994781923,,2021-06-21 12:55:10.95815+00,System,2021-06-21 12:55:10.95815+00,System
900,"17977197.0",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"702.0","802.0",,,,"77013.0",NOTHING IMPROVED,,,"4.0","5.0","3.0","4.0","6.0","4.0","5.0","6.0","5.0","4.0","4.0","5.0","4.0","4.0",,,,,,,,,,,"810010.0","55001.0",,,"17994.0",,"0.389649987220764","0.328339993953705","0.0007999999797903","0.129940003156662","0.0000199999994947575","0.0447999984025955","0.00039999998989515","0.00759000005200505","0.00001","0.127709999680519","0.00001","0.00001","0.00001","0.00001","0.00475999992340803","0.000150000007124618","0","0.0325299985706806","0","0.0000700000018696301","0","0","0.223360002040863","0.157649993896484","0.0000299999992421363","0.00001","0.0000199999994947575","0.00001","0.0014400000218302","0.00001","0.00001","0.00001","0","0.00001","0.00001","0.0000299999992421363","0.00001","0.00001","0.2396",improved,-0.0366,nothing,"0.5","0.437004988029366",-0.103097999700549,,2021-06-21 12:55:10.95815+00,System,2021-06-21 12:55:10.95815+00,System
923,"18018275.0",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"702.0","802.0",,,,"77013.0",not sure,,,"4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","3.0","5.0","4.0","3.0","4.0",,,,,,,,,,,"810010.0","55001.0",,,"17994.0",,"0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001","0.00001",,,,,,,,,2021-06-21 12:55:10.95815+00,System,2021-06-21 12:55:10.95815+00,System
